gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
0,0,1,2,1,5,0,1,2,2,31668
0,0,1,2,0,3,4863,2,2,1,62508
1,1,1,0,0,3,4088,2,0,1,58236
1,1,2,3,0,3,7426,2,2,2,123672
0,1,1,2,1,3,9910,2,2,2,112200
0,1,1,1,0,6,3993,2,0,0,450180
1,0,1,1,0,3,3622,2,1,1,69696
0,1,2,1,1,7,3971,2,1,0,67764
1,0,2,1,1,2,0,2,1,2,66612
0,0,2,2,1,8,0,1,1,0,37140
0,1,1,2,1,3,3065,2,2,2,61776
0,1,1,1,1,5,6860,2,2,2,63060
0,1,2,1,1,7,6758,2,2,0,127092
1,1,1,1,1,8,9967,2,1,2,104304
0,1,1,3,0,0,4017,2,1,2,137016
1,1,1,3,1,1,0,2,2,1,59952
0,1,2,2,0,2,4628,2,2,1,71484
1,1,1,2,1,7,3612,2,2,1,79068
0,0,2,2,1,4,2430,2,2,2,103596
0,0,2,2,1,5,0,1,1,2,47640
0,1,2,1,0,6,6559,1,2,0,33468
0,1,1,1,1,7,0,2,2,2,264012
0,1,2,3,1,6,4100,2,2,2,157140
0,1,1,1,1,3,9593,2,1,2,62352
0,1,2,3,1,5,4114,2,2,1,156156
1,1,2,3,0,1,3052,2,2,2,101484
0,1,2,1,0,6,8700,2,1,2,56808
0,1,2,2,0,7,6362,2,2,1,57456
1,0,1,2,1,3,0,1,2,2,30876
0,1,2,2,1,0,11067,1,2,2,109212
0,1,1,1,0,1,9802,2,2,2,73092
0,1,1,2,0,2,4203,1,2,1,114792
0,0,2,2,1,7,3322,1,2,2,52500
0,1,0,3,1,2,3397,2,2,1,66468
1,1,1,1,1,5,4351,2,2,2,101196
0,0,2,2,1,7,3309,1,2,1,43008
1,1,1,2,1,1,6281,2,2,2,50316
1,1,0,1,1,2,7668,2,2,0,59064
1,0,2,3,0,5,5686,2,2,2,68484
1,0,2,2,1,5,0,1,1,0,68148
0,1,2,2,1,6,11489,1,2,2,62724
1,1,1,2,1,2,2718,2,2,1,305952
0,1,1,2,0,4,7091,2,2,2,114036
0,1,2,2,1,7,4003,1,2,2,34932
0,1,1,3,0,7,3119,1,2,2,33144
1,0,2,2,0,3,0,1,2,2,98880
1,1,1,2,1,6,9426,2,2,2,61980
0,1,2,2,1,2,3035,2,2,2,70404
0,1,2,1,0,2,5812,1,2,1,35808
1,0,1,3,0,7,2094,2,1,2,59736
0,1,1,2,1,4,6516,2,2,1,151104
1,0,1,3,0,3,0,1,2,0,46944
1,1,2,3,1,6,2916,2,2,1,109608
0,1,1,2,0,6,6923,2,2,2,62196
1,1,2,2,1,8,3779,2,2,2,96024
1,1,1,2,1,1,7468,2,2,2,236412
1,1,2,0,1,7,8078,2,2,0,418368
0,1,2,1,0,4,5857,1,2,0,46932
1,1,2,1,0,6,5874,2,1,2,65244
1,0,1,3,1,5,4356,1,2,0,36024
1,0,1,3,1,8,0,2,2,1,62232
0,0,1,2,1,2,3774,1,2,2,104784
0,1,2,2,0,8,3983,2,1,2,106476
1,1,2,2,1,2,3926,2,2,2,30444
1,0,2,3,0,4,0,2,1,2,63852
1,1,1,2,0,6,16083,2,2,0,65484
0,1,1,2,0,7,4087,2,2,2,61176
0,0,1,2,1,2,10619,2,2,2,104004
1,1,2,2,0,7,6442,2,1,0,67416
0,0,1,2,1,3,6219,1,2,2,34416
1,0,2,3,1,1,5837,2,2,2,168936
0,0,1,1,0,5,2336,2,1,2,93744
0,1,1,3,1,2,6080,2,2,1,102156
0,1,2,1,0,5,5271,2,2,1,99360
0,1,1,1,0,6,4249,2,2,1,168012
0,0,1,2,1,5,2223,1,2,2,36708
0,1,2,2,1,5,6450,1,2,2,100284
0,1,1,2,0,6,5138,1,0,2,30816
0,1,1,3,1,0,2691,1,2,2,61752
0,1,1,2,0,7,5917,1,2,1,62136
0,1,2,2,1,2,5663,2,2,1,52248
0,1,1,2,1,8,2708,2,2,0,61572
0,1,1,2,0,6,10251,2,1,1,208356
0,0,2,3,1,7,0,1,2,2,32088
0,0,1,3,1,5,0,2,0,0,152052
1,0,0,3,1,5,0,1,0,0,34860
1,0,1,2,1,6,4888,2,2,2,103464
1,1,1,3,1,7,5831,1,2,2,32136
0,0,1,3,1,0,0,2,2,2,71268
0,1,1,3,1,1,4602,2,2,2,96360
0,1,1,3,1,7,2463,1,1,2,50268
0,0,2,2,0,6,3243,2,2,2,32112
0,1,2,2,0,1,5699,1,2,2,53940
0,1,1,2,0,7,0,2,2,1,115392
0,1,1,1,0,6,6358,2,2,2,104640
1,0,1,2,1,1,5579,1,1,2,56964
1,0,1,2,1,6,0,1,1,0,57780
0,1,1,1,1,2,4055,1,2,2,51804
0,1,1,2,1,6,2657,2,0,1,56448
1,1,1,1,1,7,4019,1,2,1,53904
1,1,1,2,1,4,6182,1,2,1,31608
1,1,1,1,0,2,6607,2,1,2,50136
0,1,1,2,0,7,3885,2,2,1,50184
1,0,1,2,0,5,4262,2,2,1,229512
0,1,2,2,1,2,3506,1,2,2,64980
0,1,2,3,1,4,11124,2,2,1,92844
0,1,1,2,1,4,0,1,2,2,65040
0,1,2,1,0,3,2686,2,1,2,174120
0,0,2,3,1,0,2696,2,1,2,57936
1,1,1,2,1,2,3843,2,2,2,29940
0,1,2,1,0,7,11195,2,1,2,68340
0,0,1,2,1,5,2675,2,2,2,112140
1,1,2,0,0,7,5145,2,2,1,55548
0,0,2,3,0,2,4042,2,1,1,64404
1,1,1,3,0,8,10124,2,2,1,52356
0,1,0,2,1,2,3760,2,2,2,64908
1,1,1,2,0,0,4559,1,2,0,54096
0,1,2,1,1,2,5560,2,1,2,103860
1,1,2,2,1,8,3571,2,1,2,70656
1,1,2,1,0,3,9619,1,2,1,33036
0,0,2,3,1,3,2249,2,2,1,93720
0,1,1,1,0,6,5694,1,2,2,33660
0,1,2,0,1,6,4682,1,2,2,30108
0,0,2,3,1,7,0,1,1,2,35412
1,1,1,2,1,7,5555,2,2,2,102312
0,1,1,2,1,3,3673,2,2,2,62928
1,1,1,2,1,8,4562,2,2,2,80172
0,1,1,0,0,8,4126,1,1,2,30744
0,0,1,2,1,6,6148,2,2,2,95676
1,0,1,2,1,7,2390,1,1,2,31080
0,1,1,3,1,3,4399,1,2,1,287268
1,1,0,3,1,3,5692,1,0,1,30744
0,1,2,2,1,4,3659,1,2,2,32508
0,1,2,2,1,7,5134,2,2,2,72192
1,0,2,2,1,1,0,1,1,0,73152
0,1,1,2,1,8,7258,2,2,2,95436
0,1,2,3,1,7,3709,2,1,1,65364
0,1,1,1,1,8,5000,2,1,2,58560
1,1,1,2,0,0,3050,2,0,1,51456
1,1,2,2,0,5,5995,2,1,2,62004
0,0,1,3,0,2,0,2,2,1,71640
0,0,1,2,1,3,0,2,1,1,101376
1,0,2,2,1,8,5937,2,1,2,74688
0,1,1,1,1,2,6491,1,2,0,32760
1,0,1,3,0,3,3557,1,2,2,33108
0,0,2,3,1,5,3100,2,2,1,63072
0,1,1,3,0,4,4918,1,2,2,43908
1,0,2,3,0,7,0,2,2,2,99960
0,0,2,2,1,1,3763,2,1,2,64812
1,0,2,1,0,7,0,1,1,2,60036
1,1,2,2,1,0,0,2,2,2,64608
1,0,1,2,0,6,0,2,2,1,103152
0,1,2,2,1,7,4207,1,1,2,89760
0,1,2,2,0,7,5862,2,2,2,123432
0,1,1,1,1,5,3797,2,2,2,107916
1,1,2,1,1,7,3189,2,1,2,159744
0,0,2,3,1,6,0,1,2,1,31092
0,1,1,2,0,7,6383,2,2,2,58836
0,1,2,3,0,1,5487,2,2,2,41580
1,1,2,2,0,2,5730,1,2,2,62532
0,1,2,2,1,7,7940,1,2,2,39636
0,1,1,1,1,5,6076,2,2,1,340068
0,0,1,2,1,6,2360,1,1,2,38136
0,0,2,3,1,6,0,1,1,2,34440
1,1,1,3,1,6,4200,1,2,2,31368
0,0,2,2,0,6,2404,2,1,2,63948
0,0,2,2,1,6,0,1,1,2,58644
0,1,1,1,0,5,8498,2,2,0,64848
0,1,1,1,1,6,2806,2,2,0,319968
1,0,2,3,1,7,2776,1,1,2,72516
1,1,1,1,1,7,6009,2,2,2,67500
1,1,1,1,0,1,5797,1,0,2,63180
0,1,1,2,0,5,2375,2,2,1,97044
0,1,1,2,1,8,0,2,1,2,64020
1,1,1,1,1,6,8787,2,0,2,72864
0,1,2,2,1,2,0,1,1,2,33108
1,1,2,1,0,8,8016,2,1,0,199332
1,1,2,1,0,4,6315,1,2,2,57864
0,1,2,3,0,5,2673,1,1,2,36528
1,1,1,2,0,6,6294,2,2,2,403380
0,1,1,2,0,4,6308,1,2,2,35424
1,1,1,2,0,3,5881,1,2,0,33084
1,1,1,2,1,5,3784,2,2,2,111864
1,1,2,2,1,6,3932,1,1,2,32688
1,1,2,3,0,1,5685,2,2,0,109908
0,1,1,2,0,8,3351,2,2,2,120336
0,0,1,2,1,2,3543,2,2,0,65016
0,1,1,2,1,1,3707,2,2,2,62028
1,1,1,2,0,8,4247,1,1,0,334320
0,1,2,2,1,6,4152,1,1,2,59856
1,1,1,2,1,5,0,2,2,1,65208
1,1,1,1,1,7,3997,1,2,2,35352
1,0,2,3,0,5,6855,2,1,0,73968
1,1,1,2,1,5,5348,1,2,2,45216
0,1,2,1,1,4,4202,2,2,2,30228
0,1,2,2,1,5,0,2,1,0,66708
1,1,1,2,0,5,11226,1,2,2,43944
0,1,1,2,1,3,10806,2,2,2,228648
1,1,2,3,1,1,3270,2,2,1,71508
0,1,1,2,0,5,5468,1,2,2,35004
1,0,1,3,1,2,0,2,1,1,62856
1,0,2,1,0,6,0,2,1,2,60624
1,1,1,1,0,4,4107,2,2,2,62172
1,0,1,2,0,7,6212,1,2,0,34476
1,0,1,1,0,4,3495,2,1,1,149292
1,0,1,2,0,6,0,1,1,2,28476
0,1,1,1,1,6,4988,2,2,0,98760
0,1,1,2,1,3,6017,2,2,2,65688
1,1,2,2,1,6,7396,2,2,2,111588
1,1,1,0,0,6,5786,2,1,2,65700
0,1,2,3,0,4,7205,2,2,2,74076
0,0,1,2,1,2,0,2,1,0,41676
1,1,2,1,0,7,4939,2,0,0,225072
0,1,2,1,1,4,4881,2,2,2,71436
1,0,2,3,0,7,2701,2,2,1,102036
0,1,1,1,0,7,0,1,0,1,56880
0,1,1,2,1,6,3696,2,2,1,124092
0,1,2,2,0,5,3876,1,2,0,58992
1,1,1,2,0,0,4617,2,0,2,102348
1,1,2,1,0,5,6908,1,2,2,52836
1,0,1,2,0,8,5618,2,2,1,547116
1,1,1,1,1,3,4167,2,1,1,64140
0,0,2,1,1,8,5270,2,1,1,42984
1,1,1,3,0,3,10150,2,1,1,52032
0,1,2,1,0,2,10930,2,2,1,141960
1,1,1,1,0,8,3838,2,2,2,115584
1,1,1,1,1,3,3500,2,2,0,169584
1,0,1,2,1,4,6076,1,2,2,28776
0,0,0,2,1,7,3484,1,2,0,36528
0,1,2,2,1,6,3799,2,0,2,51216
1,1,1,2,1,8,4250,2,2,0,119796
1,1,2,1,0,5,6895,2,2,2,200220
1,1,2,2,0,3,0,1,1,0,34176
1,0,2,1,1,5,5561,1,2,2,30420
1,0,1,2,1,6,0,1,1,2,47124
0,1,1,2,0,6,2139,1,2,0,36084
0,1,2,2,1,2,6712,2,2,2,91416
1,0,1,2,1,6,0,1,1,2,39288
1,1,2,0,1,5,6830,2,1,0,192396
0,1,1,2,0,1,5130,1,2,2,32952
0,0,1,3,1,4,3066,2,2,1,100356
0,1,1,2,0,1,6526,1,2,2,31980
0,1,2,2,1,0,2150,1,0,2,50556
1,1,1,3,0,7,8042,2,0,2,73020
0,0,2,3,1,1,0,2,2,0,75300
1,1,1,2,1,5,5792,2,2,2,456720
0,1,2,2,1,3,4637,2,2,0,102144
1,1,1,2,1,4,5809,2,2,2,97536
1,1,1,2,0,3,10230,2,2,2,102876
0,0,2,3,1,7,0,2,0,0,100152
0,1,1,2,0,4,8205,2,2,2,62916
1,1,1,1,0,1,3294,2,2,0,166656
1,0,1,1,0,7,8047,2,1,2,65340
0,1,1,2,1,2,12062,2,0,2,130752
1,1,1,3,0,2,6006,2,2,1,63972
0,1,2,1,1,2,4091,1,2,2,31500
1,1,1,2,0,7,7133,2,0,2,537312
0,1,2,0,1,6,3683,2,2,1,61404
0,1,2,2,1,5,5443,1,2,0,62352
0,1,1,2,0,6,5643,2,2,2,58992
0,1,1,2,0,6,7710,2,2,2,101112
0,1,2,0,1,5,5435,1,0,2,30420
0,1,2,1,1,4,5126,2,2,2,50460
0,1,2,2,0,6,3966,1,2,0,501360
1,1,1,2,1,8,7682,2,0,0,103080
0,0,0,1,1,4,3176,1,1,0,74184
0,1,1,2,0,3,0,2,2,2,172692
0,0,2,3,1,7,0,2,1,2,59088
0,0,2,3,1,3,5613,2,2,0,63528
1,0,1,1,0,6,2730,1,1,0,69948
1,1,1,2,0,8,2170,2,2,1,31440
0,1,2,3,0,7,3330,2,1,0,73908
0,1,1,1,0,7,6941,2,1,2,156372
1,1,2,3,0,1,9571,2,2,1,83148
0,0,1,2,1,2,11866,2,2,2,71748
0,1,2,1,0,6,7961,2,2,1,58620
0,0,0,2,1,1,3736,2,0,1,119892
0,1,1,2,1,7,6770,2,1,2,111204
0,1,1,2,1,1,2659,1,2,2,43440
1,1,1,2,0,5,6078,1,0,1,53208
1,0,1,2,1,6,0,2,1,2,59616
0,0,2,2,1,1,0,1,1,1,63648
1,0,2,3,0,8,0,2,1,2,74412
1,0,1,2,0,6,4849,2,2,2,63612
0,1,2,2,1,4,2336,2,2,2,96924
0,0,1,1,1,2,2591,1,1,2,47460
1,1,2,2,1,6,2743,2,1,0,79392
0,1,2,1,0,2,0,1,1,0,33492
1,1,2,1,1,0,9842,1,2,0,58956
0,1,2,1,1,2,2785,2,0,2,62364
0,1,1,1,1,6,6516,2,1,0,68244
0,1,2,2,1,0,3856,1,1,1,45036
1,1,1,1,1,5,8409,2,1,1,129108
0,0,2,2,1,6,0,1,1,0,34920
0,1,1,1,1,2,6953,2,0,2,67140
1,1,2,2,0,6,3919,2,2,1,63336
0,0,2,3,1,1,2791,2,2,2,116424
1,0,1,2,1,1,0,1,2,2,32940
0,0,2,2,1,1,0,2,2,2,63756
0,1,1,1,1,5,6152,2,2,1,411480
1,1,2,2,1,2,6902,1,2,0,56568
0,1,2,2,0,7,3636,2,2,2,112188
0,1,1,1,0,6,8257,2,2,2,59184
1,1,2,1,0,5,3861,2,0,0,552288
0,1,2,2,0,8,5275,2,0,0,67764
1,1,2,1,1,6,10404,2,2,2,70056
1,1,1,2,0,5,4049,1,1,0,103824
0,1,2,3,0,6,10245,2,1,1,109416
0,1,1,2,0,3,4344,1,2,2,37260
0,1,2,2,0,3,9939,1,2,2,56952
0,1,1,2,1,8,4138,2,0,2,200652
0,1,1,1,0,2,3549,2,2,0,66936
0,1,1,2,1,7,3981,2,2,1,279252
0,0,2,3,1,2,2968,2,1,2,58320
1,1,2,2,0,7,3768,2,2,2,172128
0,1,2,1,0,5,6206,2,2,2,97188
1,1,1,2,1,5,8349,2,2,2,57636
1,1,2,1,0,2,5619,2,1,2,610248
0,0,1,2,1,4,0,2,0,2,31056
1,0,1,2,0,1,0,1,2,0,35100
1,0,1,2,0,4,6533,2,2,0,98772
1,1,1,1,0,7,4172,1,2,2,131448
0,0,1,2,1,6,0,2,2,2,31764
0,1,2,2,1,0,11998,1,2,2,47004
0,1,1,1,1,6,5571,2,2,0,68028
1,0,0,3,0,0,0,1,1,0,36684
0,1,0,3,1,5,4530,2,0,2,64152
1,1,1,2,0,2,5710,2,2,2,112560
0,1,2,2,1,7,2474,1,0,0,48456
0,1,2,2,0,6,5921,2,2,0,105192
0,0,1,2,1,2,4556,2,1,1,102936
1,0,1,2,1,8,0,1,1,1,66336
1,1,1,2,1,6,2891,2,1,0,68328
1,0,2,3,0,0,0,2,1,0,99048
1,1,1,2,1,5,2578,2,2,2,71352
0,0,1,1,0,7,4137,2,1,2,109932
1,1,0,2,0,5,3779,2,2,1,107892
1,1,1,1,1,7,10939,2,2,1,305448
0,0,1,2,1,8,5554,2,0,2,67020
1,0,2,3,1,5,0,2,2,2,219924
0,0,2,2,1,6,0,1,1,0,34752
1,1,1,2,1,1,3116,1,2,1,48108
0,0,2,1,0,5,8302,2,1,1,106968
0,1,2,1,0,5,4502,2,1,2,158472
1,0,1,2,1,0,0,1,2,0,39192
0,1,2,1,1,2,6354,1,2,2,28620
1,1,2,2,0,0,9949,2,2,2,273264
0,1,1,1,0,7,5736,1,2,2,33504
0,0,1,2,1,4,0,1,1,0,36372
0,1,1,1,1,6,7016,2,2,1,64572
1,0,1,2,0,8,6483,1,1,0,37764
1,0,1,1,1,8,8013,2,2,1,66912
1,1,1,2,1,7,5917,2,2,0,102600
0,0,1,2,1,2,0,1,1,2,43692
0,1,2,2,1,6,0,2,2,0,108420
1,0,1,3,1,6,2410,2,2,0,64596
1,1,2,1,1,6,5948,2,2,2,116892
0,0,2,2,1,5,4509,2,2,2,68928
1,1,1,1,1,5,3970,2,2,0,61392
1,0,1,3,0,3,0,2,0,2,70344
1,1,1,2,0,6,2574,2,0,2,496296
1,1,2,3,0,1,5431,2,2,0,187356
1,1,1,2,1,6,3561,2,2,2,306168
1,1,2,2,1,3,12715,2,1,2,355056
0,0,1,2,1,2,0,1,1,2,64572
0,1,1,2,1,7,3892,2,0,2,275712
1,1,1,1,0,7,6447,1,2,2,215976
1,0,1,3,1,0,6802,2,2,2,103236
1,1,2,2,0,7,4771,2,2,0,60948
0,1,2,3,0,2,3928,2,2,0,65832
0,1,2,2,1,1,3853,1,0,1,32316
1,1,1,2,1,7,4310,2,2,2,95148
0,1,2,1,1,7,2540,2,2,2,69444
1,1,1,2,0,6,7650,2,2,0,95112
1,0,2,1,1,0,2117,2,1,2,67824
1,1,2,1,0,4,3519,2,0,1,91452
1,1,2,2,0,5,5205,1,2,2,33408
0,0,2,2,1,8,3864,1,2,2,59988
1,1,1,2,0,0,9297,2,2,2,29832
1,0,2,1,0,6,0,2,1,0,81612
0,0,2,2,1,2,6585,1,0,0,52584
0,1,1,1,0,7,3768,2,1,2,100344
1,1,1,1,0,2,3946,2,2,0,169848
1,0,2,2,0,5,3438,2,1,2,73764
0,1,2,2,1,2,15226,2,1,1,116028
0,1,1,1,1,6,2347,1,2,0,32316
1,1,2,2,0,8,7329,2,2,2,105648
1,1,1,2,1,5,2360,2,1,0,73488
1,1,2,2,1,6,2411,2,2,2,85536
1,1,2,2,0,5,8949,1,0,1,33108
1,1,1,2,0,2,3812,2,1,2,249780
0,1,2,2,1,2,6695,2,0,1,72216
1,0,1,3,0,5,2056,1,2,2,52296
0,1,2,2,0,1,2982,1,2,1,65628
0,1,2,1,0,2,7083,1,1,0,31584
1,1,2,1,1,6,4839,2,2,2,95904
1,0,2,2,0,1,0,1,0,1,35460
1,0,1,2,0,7,2649,2,1,2,68244
1,1,2,3,1,4,6310,1,2,2,66312
1,0,2,2,1,5,4321,1,2,2,111300
1,0,1,3,0,7,0,1,1,2,52908
1,1,1,2,1,1,4283,1,2,0,34596
0,1,1,3,0,1,8094,1,2,2,69696
1,1,0,1,0,0,6933,1,2,1,30084
0,1,1,2,1,4,5285,2,2,2,298404
0,1,1,1,1,7,0,1,1,2,38088
0,1,1,2,0,4,5853,1,2,1,50136
0,0,2,2,1,1,5138,1,2,1,37392
0,0,2,2,0,6,3569,2,2,1,344268
1,0,1,2,0,5,0,1,2,1,55560
1,0,2,2,0,1,0,2,1,2,51660
0,0,1,3,1,6,3293,1,2,2,65964
0,0,2,2,1,4,2381,2,2,2,117372
0,1,1,2,0,1,0,1,2,2,33264
0,1,1,2,1,2,6344,1,0,0,67248
0,0,2,1,1,5,3899,1,1,2,29508
0,1,1,2,1,7,5207,2,2,1,321912
0,1,1,2,0,6,4376,1,1,2,34488
1,0,2,2,1,6,0,1,2,2,51516
1,1,2,2,0,6,6173,2,2,0,387744
1,0,2,2,0,6,0,2,2,2,62016
0,0,2,2,1,7,2012,1,2,0,37992
1,0,1,2,1,1,0,1,0,1,48108
1,1,2,1,1,7,6654,1,2,2,70608
0,1,0,2,1,3,7600,1,0,2,55704
1,1,1,1,0,2,8140,2,2,1,95856
1,0,2,3,0,7,0,2,1,1,102108
1,1,2,2,0,1,5774,2,0,0,78288
1,1,2,0,1,5,6167,1,2,2,65352
1,1,2,1,0,4,5704,2,2,2,56040
1,1,2,1,1,1,9868,1,2,2,62988
0,1,1,1,1,3,2018,2,2,2,299796
1,0,1,2,1,6,4127,2,0,0,62604
1,1,1,2,0,7,12920,2,2,1,93060
1,1,2,2,1,4,3444,2,2,2,86436
0,1,2,2,1,0,3288,1,2,1,30528
1,0,2,2,0,8,2534,2,1,2,96300
1,1,1,1,0,8,4340,2,2,0,98724
1,1,1,1,1,2,0,1,1,2,33048
0,0,2,2,1,4,3049,2,2,2,189924
0,1,2,1,1,1,4546,2,2,1,467376
1,1,2,2,0,4,2335,2,1,0,116424
0,0,2,2,1,1,4056,1,1,1,62328
1,0,2,2,1,8,0,1,0,2,48852
1,1,1,1,1,4,7595,2,1,2,108312
1,1,2,2,0,2,4413,2,2,2,96264
0,1,1,2,1,1,6540,1,2,1,66588
1,0,2,2,1,6,0,2,2,2,65304
1,1,1,1,0,7,6122,2,2,2,159792
1,0,2,2,1,5,0,2,2,1,49776
0,1,2,2,1,5,4311,2,2,2,94008
0,1,1,2,1,2,4173,1,2,2,46464
0,1,1,2,0,5,8838,2,2,0,190656
0,0,2,2,1,1,0,2,1,2,61488
1,1,1,2,0,4,6017,2,2,0,61488
1,1,1,2,1,2,5902,1,0,1,34212
1,1,2,2,1,8,3755,2,2,2,61800
0,0,2,3,1,5,0,2,0,2,98880
0,1,2,3,0,7,2071,1,1,0,35748
0,1,2,2,1,6,0,1,1,0,34608
1,0,1,3,1,5,2370,2,1,0,60216
0,0,0,1,1,5,6440,1,1,0,74940
0,1,2,3,0,2,2285,2,2,1,92508
0,1,1,1,1,7,4040,2,1,2,71628
0,1,2,2,1,3,4408,1,2,2,34584
1,1,2,2,0,6,7109,2,2,1,108588
0,1,1,2,1,3,3830,1,2,2,65364
0,0,1,2,0,5,0,2,1,1,61968
0,1,1,2,1,8,9790,1,2,1,30420
0,1,1,2,1,7,4432,1,2,2,67236
0,0,1,3,0,2,2237,2,2,0,103764
0,1,2,2,1,5,3608,2,2,2,64824
1,1,2,2,0,8,6621,2,1,2,101400
1,1,2,2,0,6,5724,1,2,0,62256
1,1,0,1,0,7,4499,2,1,2,71004
1,0,2,1,1,6,3260,2,1,0,199980
1,0,2,2,1,5,0,1,2,2,57744
0,1,1,2,0,1,4524,1,2,2,32256
0,0,1,2,0,7,3742,2,0,0,107712
1,1,1,1,0,1,4825,2,2,1,237672
1,1,1,2,1,1,5394,1,0,0,34872
1,0,1,2,0,7,0,2,2,0,258252
0,1,2,2,0,8,3717,2,1,2,130080
0,1,1,2,1,8,7690,2,2,2,304908
0,1,2,1,1,4,9328,2,1,0,64548
1,0,1,2,1,8,0,1,1,2,68460
0,1,1,1,0,0,7438,1,2,0,34188
1,0,2,2,0,5,0,2,1,2,100068
1,0,1,3,1,2,2924,1,2,0,52080
0,1,1,2,1,6,6052,2,0,1,280200
0,0,1,3,0,2,0,1,2,0,36276
1,1,1,1,0,6,5483,2,2,2,106896
1,0,0,2,1,7,3941,1,1,0,37800
1,1,2,1,0,8,5389,2,2,2,68700
1,1,2,1,1,6,3499,2,1,0,109776
0,1,2,1,1,5,3946,1,2,0,311880
0,1,2,2,0,5,8315,2,0,1,55740
0,1,1,2,1,1,3311,2,2,2,54624
0,0,1,2,1,4,0,2,1,0,53940
1,0,2,3,0,2,3336,1,2,0,161424
1,1,1,1,0,6,5567,2,1,2,68184
1,1,1,2,0,8,0,1,2,1,53880
1,0,1,2,1,3,0,2,2,2,70212
0,0,1,1,0,0,0,1,1,0,60864
0,0,1,3,0,7,3750,1,2,2,34224
0,1,2,2,0,7,4103,2,2,0,105708
0,1,2,1,1,4,5936,2,1,0,62940
1,0,2,2,1,2,2713,2,1,2,291336
1,1,1,1,0,7,5694,2,2,2,60384
0,1,1,2,1,6,4175,2,2,0,57348
0,1,1,1,0,4,6378,2,2,2,298968
0,1,1,2,0,6,3775,2,2,2,114912
0,1,1,1,1,3,5669,2,2,2,69420
1,1,1,2,0,6,3894,2,2,1,83376
1,0,2,1,1,4,0,2,1,2,62568
0,1,2,2,1,5,5861,2,2,1,264048
0,1,2,1,0,2,6214,2,1,0,69924
1,0,2,2,1,6,4771,1,0,2,33780
0,1,2,2,1,5,0,2,2,2,160068
0,1,2,1,1,6,6180,2,2,0,148860
1,1,1,3,1,3,10577,2,2,2,60444
1,0,1,3,1,2,0,2,2,0,65472
1,1,1,2,1,5,6424,2,2,0,107016
1,1,2,2,0,4,2544,2,2,0,79056
1,0,2,1,0,7,5821,2,2,2,29424
0,1,2,1,0,4,6671,2,2,2,55584
0,1,1,2,1,3,4642,2,1,1,107736
1,1,1,2,0,7,0,1,1,0,47496
1,0,2,3,0,5,0,1,1,2,47484
0,1,1,1,1,3,4589,2,2,2,63588
0,1,2,2,0,4,6373,2,2,2,249492
1,1,2,2,0,1,2875,1,0,2,64968
0,1,2,2,1,5,3892,2,2,0,503076
0,1,2,1,1,2,4358,2,1,2,97848
0,1,1,3,0,6,3531,1,2,2,31728
1,1,2,0,1,3,4050,2,2,2,91320
0,1,1,1,1,5,8710,2,1,2,100368
1,1,1,2,0,0,6315,1,2,1,146436
1,0,1,2,1,6,3482,1,0,1,37032
1,1,2,2,1,6,0,2,2,2,56088
0,1,2,3,0,8,5559,2,2,2,62436
0,1,1,3,1,7,13479,1,2,0,65292
0,1,1,2,0,5,5986,2,2,2,105276
0,1,1,1,1,7,4925,2,2,2,312432
1,1,1,2,0,6,6144,2,2,1,56124
1,1,1,1,0,7,5878,2,1,1,104616
1,0,1,2,0,6,0,1,1,2,65676
0,1,2,2,1,4,4131,2,2,1,96600
1,1,1,2,1,2,3917,1,2,2,55632
1,1,2,2,0,2,0,2,0,0,105048
1,0,1,2,1,8,3705,2,2,2,105924
0,1,1,1,1,3,4420,2,1,2,148260
1,0,2,2,1,5,2754,2,2,2,391932
1,1,2,0,0,6,4717,2,1,0,57108
1,1,2,2,1,2,6147,2,1,2,73572
1,1,1,2,1,3,7271,2,2,2,60960
1,1,1,1,1,6,5476,2,1,1,67932
0,0,1,2,0,8,2759,2,1,2,105492
1,1,1,1,0,4,3112,1,2,1,67068
0,1,1,2,0,4,7404,2,2,2,70632
1,1,2,2,0,4,8446,2,2,2,103368
0,0,2,2,0,6,2931,2,2,0,344724
1,1,2,3,1,4,9230,2,2,0,129132
0,1,2,2,1,8,0,2,1,1,36780
1,1,1,2,1,5,5275,2,2,2,98568
0,1,1,2,0,5,7285,2,2,2,65256
0,0,2,2,1,1,0,1,2,2,33096
1,1,1,0,0,4,4957,2,2,2,151044
1,0,1,2,0,3,0,1,2,0,38868
1,1,1,1,1,6,4316,1,2,1,31620
1,1,1,2,0,5,6197,2,2,2,286308
0,1,2,2,0,6,5094,2,2,2,99408
0,1,1,2,0,2,3856,2,2,1,70080
0,1,2,2,0,4,2735,1,2,1,32868
0,0,1,2,1,5,0,1,2,1,44292
0,0,1,1,1,5,2179,1,2,0,54732
1,1,1,1,1,4,5536,2,2,1,120360
0,0,2,2,0,6,0,2,2,2,481464
1,1,1,2,1,7,5739,1,1,1,68280
1,1,2,0,0,4,4400,2,2,2,71220
1,1,2,1,1,4,6188,1,2,2,61332
1,1,1,1,1,0,6732,1,2,2,344940
1,1,2,2,1,2,6401,2,2,0,77712
0,1,1,1,0,4,4511,2,1,0,143472
0,1,1,2,0,2,4409,1,1,2,55908
0,1,1,2,1,0,0,1,2,0,31176
